user_id,text_id,text_id_ordered,text,timestamp,collection_phase,is_words,valence,arousal,vector_10_soft,vector_15_binary,vector_15_soft,vector_20_binary,vector_20_soft,vector_10_binary,vector_10_binary_llm,vector_10_binary_llm_text1,vector_10_binary_llm_text2,state_change_val,state_change_aro,train
2,77,50,"Relaxed , Calm , Content , Peaceful , Good",18/05/2022 15:04,3,TRUE,2,0,,"0,1,0,1,0,3,0,0,0,0,0,0,0,0,0",,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0",,"0,1,0,1,0,3,0,0,0,0","0,2,3,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",0,0,train
2,78,51,"Clean , Refreshed , Calm , Comfy , Content",18/05/2022 20:32,3,TRUE,2,0,,"0,2,0,1,0,2,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,"0,2,0,1,0,2,0,0,0,0","0,1,3,0,0,0,0,1,0,0","Happy / Positive, Calm / Relaxed, Neutral / Indifferent","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Neutral / Indifferent",-2,0,train
2,79,52,"Sleepy , Tired , Awake , Comfy , Content",19/05/2022 10:00,3,TRUE,0,0,,"0,3,0,0,0,0,0,0,0,0,0,0,0,0,2",,"0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"1,3,0,0,1,0,0,0,0,0","2,1,1,1,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated",0,2,train
2,80,53,"Worked , Busy , Calm , Attentive , Fine",19/05/2022 15:09,3,TRUE,0,2,,"1,2,0,1,0,1,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1",,"1,2,0,1,0,1,0,0,0,0","0,1,1,0,0,0,0,0,0,3","Happy / Positive, Calm / Relaxed, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Unwell / Physical State, Unwell / Physical State, Unwell / Physical State",1,-2,train
2,81,54,"Headache , Tired , Hungry , Sleepy , Comfy",19/05/2022 20:21,3,TRUE,1,0,,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,4",,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0",,"1,1,0,0,1,0,0,2,0,0","2,0,1,0,0,0,0,0,0,2","Tired / Fatigued, Calm / Relaxed, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Calm / Relaxed, Unwell / Physical State, Unwell / Physical State",-2,0,train
2,82,55,"Tired , Hungry , Sleepy , Awake , Ready",20/05/2022 11:08,3,TRUE,-1,0,,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3",,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,2,0,0,1,0,0,1,0,0","2,0,0,2,0,0,0,0,0,1","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State",0,0,train
2,83,56,"Busy , Annoyed , Sore , Worked , Neutral",20/05/2022 15:51,3,TRUE,-1,0,,"1,1,0,0,0,0,1,0,0,0,0,0,0,0,2",,"1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1",,"1,1,0,0,1,0,1,1,0,0","1,0,0,0,0,0,1,1,0,2","Tired / Fatigued, Annoyed / Angry, Neutral / Indifferent, Unwell / Physical State","Tired / Fatigued, Annoyed / Angry, Neutral / Indifferent, Unwell / Physical State, Unwell / Physical State",3,0,train
2,84,57,"Comfy , Cozy , Relaxed , Tired , Hungry",20/05/2022 20:00,3,TRUE,2,0,,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,2",,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"0,1,0,0,1,2,0,1,0,0","1,0,3,0,0,0,0,0,0,1","Tired / Fatigued, Calm / Relaxed, Unwell / Physical State","Tired / Fatigued, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Unwell / Physical State",-1,0,train
2,49,58,"Relaxed , Awake , Sore , Content , Comfy",21/05/2022 15:08,3,TRUE,1,0,,"0,3,0,0,0,1,0,0,0,0,0,0,0,0,1",,"0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0",,"0,3,0,0,1,1,0,0,0,0","1,1,2,1,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated",-1,2,train
2,50,59,"Active , Chill , Moving , Calm , Awake",21/05/2022 21:00,3,TRUE,0,2,,"0,1,0,1,0,2,1,0,0,0,0,0,0,0,0",,"0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0",,"0,1,0,1,0,2,1,0,0,0","0,0,2,3,0,0,0,0,0,0","Calm / Relaxed, Energetic / Motivated","Calm / Relaxed, Calm / Relaxed, Energetic / Motivated, Energetic / Motivated, Energetic / Motivated",0,0,train
2,51,60,"Working , Awake , Fine , Attentive , Calm",22/05/2022 10:20,3,TRUE,0,2,,"0,3,0,1,0,1,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1",,"0,3,0,1,0,1,0,0,0,0","0,1,1,2,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State",-1,-2,train
2,52,61,"Tired , Content , Calm , Relaxed , Sleepy",22/05/2022 20:00,3,TRUE,-1,0,,"0,1,0,1,0,1,0,0,0,0,0,0,0,0,2",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0",,"1,1,0,1,1,1,0,0,0,0","2,1,2,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed",-1,0,train
2,53,62,"Tired , Sleepy , Comfy , Sore , Cozy",23/05/2022 10:14,3,TRUE,-2,0,,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,1,0,0,2,1,0,0,0,0","3,0,2,0,0,0,0,0,0,0","Tired / Fatigued, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Calm / Relaxed, Calm / Relaxed",1,0,train
2,54,63,"Pained , Sore , Alert , Active , Fine",23/05/2022 15:02,3,TRUE,-1,0,,"0,0,1,0,0,2,0,1,0,0,0,0,0,0,1",,"0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1",,"0,0,1,0,1,2,0,1,0,0","2,1,0,2,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Energetic / Motivated","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Energetic / Motivated, Energetic / Motivated",3,0,train
2,55,64,"Relaxed , Content , Comfy , Chill , Fine",23/05/2022 20:01,3,TRUE,2,0,,"0,2,0,0,0,2,1,0,0,0,0,0,0,0,0",,"0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,2,1,0,0,0","0,2,3,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",0,0,train
2,56,65,"Active , Awake , Rested , Refreshed , Fine",24/05/2022 11:53,3,TRUE,2,0,,"1,1,0,0,0,3,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,3,0,0,0,0","0,1,2,2,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated, Energetic / Motivated",0,0,train
2,57,66,"Content , Refreshed , Calm , Productive , Relaxed",24/05/2022 15:34,3,TRUE,2,0,,"0,1,0,1,0,3,0,0,0,0,0,0,0,0,0",,"0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,"0,1,0,1,0,3,0,0,0,0","0,1,3,1,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated",0,0,train
2,58,67,"Warm , Comfy , Studious , Content , Relaxed",24/05/2022 20:00,3,TRUE,2,0,,"0,2,0,0,0,2,0,0,0,1,0,0,0,0,0",,"0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0",,"0,2,0,0,0,2,0,0,0,1","0,1,3,0,0,0,0,1,0,0","Happy / Positive, Calm / Relaxed, Neutral / Indifferent","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Neutral / Indifferent",0,0,train
2,59,68,"Good , Relaxed , Tired , Content , Fine",25/05/2022 15:06,3,TRUE,2,0,,"0,1,0,0,0,3,0,0,0,0,0,0,0,0,1",,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0",,"0,1,0,0,1,3,0,0,0,0","1,3,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Happy / Positive, Happy / Positive, Happy / Positive, Calm / Relaxed",-1,2,train
2,100,69,"Productive , Accomplished , Hot , Relaxed , Content",05/09/2022 20:01,4,TRUE,1,2,,"0,2,0,0,0,3,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0",,"0,2,0,0,0,3,0,0,0,0","0,2,1,1,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State",0,-2,train
2,101,70,"Rested , Sore , Comfy , Content , Relaxed",06/09/2022 11:51,4,TRUE,1,0,,"1,2,0,0,0,1,0,0,0,0,0,0,0,0,1",,"1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0",,"1,2,0,0,1,1,0,0,0,0","1,1,3,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",1,0,train
2,102,71,"Hot , Relaxed , Productive , Calm , Content",06/09/2022 15:03,4,TRUE,2,0,,"0,2,0,1,0,2,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,"0,2,0,1,0,2,0,0,0,0","0,1,2,1,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State",0,0,train
2,103,72,"Relaxed , Content , Calm , Comfy , Hot",06/09/2022 20:00,4,TRUE,2,0,,"0,3,0,1,0,1,0,0,0,0,0,0,0,0,0",,"0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,"0,3,0,1,0,1,0,0,0,0","0,1,3,0,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Unwell / Physical State",0,0,train
2,104,73,"Relaxed , Awake , Comfy , Calm , Content",07/09/2022 12:22,4,TRUE,2,0,,"0,3,0,1,0,1,0,0,0,0,0,0,0,0,0",,"0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,"0,3,0,1,0,1,0,0,0,0","0,1,3,1,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated",0,2,train
2,105,74,"Productive , Active , Determined , Busy , Sore",07/09/2022 15:03,4,TRUE,2,2,,"1,1,0,0,0,2,0,0,0,0,0,0,0,0,1",,"1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0",,"1,1,0,0,1,2,0,0,0,0","1,0,0,3,0,0,0,0,0,1","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Energetic / Motivated, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State",-3,-2,train
2,106,75,"Worked , Exhausted , Accomplished , Productive , Hungry",07/09/2022 20:00,4,TRUE,-1,0,,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,2",,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1",,"0,1,0,0,1,2,0,1,0,0","1,1,0,1,0,0,0,0,0,2","Tired / Fatigued, Happy / Positive, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Happy / Positive, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",2,0,train
2,107,76,"Sleepy , Awake , Comfy , Calm , Content",08/09/2022 10:03,4,TRUE,1,0,,"0,3,0,1,0,0,0,0,0,0,0,0,0,0,1",,"0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0",,"1,3,0,1,0,0,0,0,0,0","1,1,2,1,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated",-1,2,train
2,108,77,"Worked , Busy , Active , Productive , Fine",08/09/2022 16:56,4,TRUE,0,2,,"1,1,0,0,0,3,0,0,0,0,0,0,0,0,0",,"1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1",,"1,1,0,0,0,3,0,0,0,0","0,1,0,2,0,0,0,0,0,2","Happy / Positive, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",2,-2,train
2,109,78,"Relaxed , Tired , Content , Hungry , Comfy",08/09/2022 20:00,4,TRUE,2,0,,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2",,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"0,2,0,0,1,1,0,1,0,0","1,1,2,0,0,0,0,0,0,1","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Unwell / Physical State","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Unwell / Physical State",0,0,train
2,110,79,"Comfy , Rested , Awake , Content , Peaceful",09/09/2022 11:48,4,TRUE,2,0,,"1,3,0,0,0,1,0,0,0,0,0,0,0,0,0",,"1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,"1,3,0,0,0,1,0,0,0,0","0,1,3,1,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Energetic / Motivated",-1,2,train
2,111,80,"Productive , Accomplished , Happy , Pleased , Content",09/09/2022 15:03,4,TRUE,1,2,,"0,1,0,0,0,4,0,0,0,0,0,0,0,0,0",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0",,"0,1,0,0,0,4,0,0,0,0","0,4,0,1,0,0,0,0,0,0","Happy / Positive, Energetic / Motivated","Happy / Positive, Happy / Positive, Happy / Positive, Happy / Positive, Energetic / Motivated",0,-2,train
2,112,81,"Studious , Relaxed , Comfy , Content , Focused",09/09/2022 20:03,4,TRUE,1,0,,"0,3,0,0,0,1,0,0,0,1,0,0,0,0,0",,"0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0",,"0,3,0,0,0,1,0,0,0,1","0,1,2,0,0,0,0,1,0,1","Happy / Positive, Calm / Relaxed, Neutral / Indifferent, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Neutral / Indifferent, Unwell / Physical State",-2,0,train
2,113,82,"Tired , Sore , Sleepy , Comfy , Relaxed",10/09/2022 11:58,4,TRUE,-1,0,,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,1,0,0,2,1,0,0,0,0","3,0,2,0,0,0,0,0,0,0","Tired / Fatigued, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Calm / Relaxed, Calm / Relaxed",1,2,train
2,114,83,"Busy , Focused , Calm , Productive , Good",10/09/2022 16:09,4,TRUE,0,2,,"1,1,0,1,0,2,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0",,"1,1,0,1,0,2,0,0,0,0","0,1,1,1,0,0,0,0,0,2","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",-1,-2,train
2,115,84,"Exhausted , Sore , Pained , Uncomfortable , Relived",10/09/2022 20:57,4,TRUE,-1,0,,"0,0,0,0,0,0,0,2,0,0,0,0,1,0,2",,"0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0",,"0,0,1,0,2,0,0,2,0,0","3,0,0,0,0,0,0,0,1,1","Tired / Fatigued, Satisfied / Relieved, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Satisfied / Relieved, Unwell / Physical State",1,2,train
2,116,85,"Active , Busy , Productive , Excited , Focused",11/09/2022 10:48,4,TRUE,0,2,,"1,1,0,0,0,3,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,"1,1,0,0,0,3,0,0,0,0","0,0,0,3,0,0,0,0,0,2","Energetic / Motivated, Unwell / Physical State","Energetic / Motivated, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",0,0,train
2,117,86,"Active , Production , Hot , Focused , Busy",11/09/2022 15:02,4,TRUE,0,2,,"1,3,0,0,0,1,0,0,0,0,0,0,0,0,0",,"1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1",,"1,3,0,0,0,1,0,0,0,0","0,0,0,1,0,0,0,1,0,3","Energetic / Motivated, Neutral / Indifferent, Unwell / Physical State","Energetic / Motivated, Neutral / Indifferent, Unwell / Physical State, Unwell / Physical State, Unwell / Physical State",2,-2,train
2,118,87,"Comfy , Tired , Sleepy , Sore , Content",11/09/2022 20:43,4,TRUE,2,0,,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3",,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,2,0,0,2,0,0,0,0,0","3,1,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed",-1,0,train
2,119,88,"Rested , Comfy , Sleepy , Content , Thirsty",12/09/2022 10:05,4,TRUE,1,0,,"2,2,0,0,0,0,0,0,0,0,0,0,0,0,1",,"2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0",,"3,2,0,0,0,0,0,0,0,0","1,1,2,0,0,0,0,0,0,1","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Unwell / Physical State","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Unwell / Physical State",-1,2,train
2,120,89,"Productive , Busy , Active , Worked , Tired",12/09/2022 15:15,4,TRUE,0,2,,"1,1,0,0,0,2,0,0,0,0,0,0,0,0,1",,"1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1",,"1,1,0,0,1,2,0,0,0,0","1,0,0,2,0,0,0,0,0,2","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",2,-2,train
2,121,90,"Comfy , Hungry , Content , Relaxed , Peaceful",12/09/2022 20:03,4,TRUE,2,0,,"0,2,0,0,0,2,0,0,0,0,0,0,0,0,1",,"0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0",,"0,2,0,0,0,2,0,1,0,0","0,1,3,0,0,0,0,0,0,1","Happy / Positive, Calm / Relaxed, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Unwell / Physical State",0,0,train
2,122,91,"Content , Calm , Relaxed , Tired , Lazy",13/09/2022 15:21,4,TRUE,2,0,,"0,1,0,1,0,1,0,0,0,0,1,0,0,0,1",,"0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0",,"0,1,0,1,2,1,0,0,0,0","2,1,2,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed",0,0,train
2,123,92,"Relaxed , Tired , Sore , Comfy , Content",13/09/2022 20:07,4,TRUE,2,0,,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2",,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"0,2,0,0,2,1,0,0,0,0","2,1,2,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed",0,0,train
2,85,93,"Relaxed , Tired , Comfy , Content , Lazy",14/09/2022 11:54,4,TRUE,2,0,,"0,2,0,0,0,1,0,0,0,0,1,0,0,0,1",,"0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0",,"0,2,0,0,2,1,0,0,0,0","2,1,2,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed",-1,0,train
2,86,94,"Content , Productive , Sore , Tired , Calm",14/09/2022 15:26,4,TRUE,1,0,,"0,1,0,1,0,1,0,0,0,0,0,0,0,0,2",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0",,"0,1,0,1,2,1,0,0,0,0","2,1,1,1,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Energetic / Motivated",0,0,train
2,87,95,"Content , Relaxed , Satisfied , Tired , Sleepy",14/09/2022 21:24,4,TRUE,1,0,,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,2",,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"1,1,0,0,1,2,0,0,0,0","2,1,1,0,0,0,0,0,1,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Satisfied / Relieved","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Satisfied / Relieved",-2,0,train
2,88,96,"Tired , Sleepy , Comfy , Content , Relaxed",15/09/2022 10:14,4,TRUE,-1,0,,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2",,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"1,2,0,0,1,1,0,0,0,0","2,1,2,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed",1,2,train
2,89,97,"Active , Worked , Busy , Productive , Sore",15/09/2022 15:00,4,TRUE,0,2,,"1,1,0,0,0,2,0,0,0,0,0,0,0,0,1",,"1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1",,"1,1,0,0,1,2,0,0,0,0","1,0,0,2,0,0,0,0,0,2","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State, Unwell / Physical State",-2,-2,train
2,90,98,"Tired , Sleepy , Exhausted , Comfy , Content",15/09/2022 20:08,4,TRUE,-2,0,,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3",,"0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,2,0,0,2,0,0,0,0,0","3,1,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed",4,0,train
2,91,99,"Comfy , Relaxed , Rested , Content , Peaceful",16/09/2022 12:35,4,TRUE,2,0,,"1,2,0,0,0,2,0,0,0,0,0,0,0,0,0",,"1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,"1,2,0,0,0,2,0,0,0,0","0,1,4,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",0,0,train
2,92,100,"Relaxed , Hungry , Satisfied , Content , Calm",16/09/2022 20:01,4,TRUE,2,0,,"0,1,0,1,0,2,0,0,0,0,0,0,0,0,1",,"0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0",,"0,1,0,1,0,2,0,1,0,0","0,1,2,0,0,0,0,0,1,1","Happy / Positive, Calm / Relaxed, Satisfied / Relieved, Unwell / Physical State","Happy / Positive, Calm / Relaxed, Calm / Relaxed, Satisfied / Relieved, Unwell / Physical State",-3,0,train
2,93,101,"Sleepy , Tired , Sore , Comfy , Cozy",17/09/2022 11:05,4,TRUE,-1,0,,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0",,"1,1,0,0,2,1,0,0,0,0","3,0,2,0,0,0,0,0,0,0","Tired / Fatigued, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Calm / Relaxed, Calm / Relaxed",0,0,train
2,94,102,"Tired , Sleepy , Worked , Sore , Productive",17/09/2022 15:57,4,TRUE,-1,0,,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,3",,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1",,"1,1,0,0,2,1,0,0,0,0","3,0,0,1,0,0,0,0,0,1","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Energetic / Motivated, Unwell / Physical State",0,0,train
2,95,103,"Content , Sore , Sluggish , Tired , Sleepy",17/09/2022 20:04,4,TRUE,-1,0,,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,4",,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0",,"1,1,0,0,3,0,0,0,0,0","4,1,0,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Happy / Positive",0,0,train
2,96,104,"Tired , Sore , Busy , Active , Productive",18/09/2022 16:11,4,TRUE,-1,0,,"1,0,0,0,0,2,0,0,0,0,0,0,0,0,2",,"1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0",,"1,0,0,0,2,2,0,0,0,0","2,0,0,2,0,0,0,0,0,1","Tired / Fatigued, Energetic / Motivated, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Energetic / Motivated, Energetic / Motivated, Unwell / Physical State",-1,0,train
